,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
166,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,2,1,0,5,1,4,0,0,0,0,75663341.44,164123312.8,0.015415287,188251953,16347288.79,0.029096492,417700000,3638.110433
167,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,5,1,3,0,1,0,5,0,2,0,0,0,0,87920522.33,247388811.8,0.008454094,69087369.04,7332080.22,0.00341292,290400000,3997.438863
168,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,6,5,0,0,3,0,355404722.3,68654000.96,0.138453892,8496502.568,56479060.71,0.003618312,286800000,0
169,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,6,0,3,0,4,0,0,209769005.3,185323674.7,0.172328496,8183561.545,41830524.25,0.001893238,253800000,0
170,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,2,0,0,0,1,0,7,7,5,0,0,0,3,301827862.5,92945432.65,0.012482909,0,58616964.67,0,273100000,2611.141189
171,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,9,6,2,6,1,1,2,1,6,0,0,0,0,51664289.91,495343179.6,0.044463885,76309158.86,19337348.35,0.032780335,205800000,0
172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,3,7,5,3,4,9,7,4,0,0,6,0,0,442644416.6,0,88533226.12,66801314.75,0.038415048,115300000,0
173,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,4,0,0,1,0,75663341.44,157266161.3,0.042820242,108353170.9,34732409.45,0.044782698,199900000,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,5,5,2,2,2,0,5,7,3,1,0,173769148.4,310506074.4,0.007451073,4631562.097,85983473.8,0.000126572,0,2058.090812
175,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,0,3,3,4,2,10,3,3,7,0,0,0,14776986.56,327678496.5,0.006584075,251456787.7,35250458.88,0.108845413,61400000,0
176,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,1,1,3,0,6,2,5,0,0,3,0,23099313.01,173979158.2,0.001242949,79046462.28,49521761.17,0.004087973,363800000,2969.49152
177,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,3,0,0,5,1,6,2,1,0,7,0,2,0,0,0,0,3003940.936,270382001.5,0.00016194,268479592.6,7332080.22,0.013706129,735200000,8143.04
178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,8,7,4,3,3,2,0,328602088.3,104336020.8,0.115889687,0,99615615.42,0,30700000,0
179,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,5,2,2,5,2,5,0,0,0,0,38788242.63,214659208.1,0.017307686,43207717.96,19170235.13,0.018646474,454300000,0
180,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7,2,0,1,2,0,0,0,0,0,0,0,0,0,239507288,197799541.6,0.045530547,37202254.43,0,0.004765212,151900000,2118.00952
181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,3,1,2,0,1,2,6,1,2,2,0,0,1,25666468.46,282124688.1,0.017060476,226825817.6,47050325.05,0.097595002,115300000,0
182,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,6,2,0,2,1,4,0,6,6,0,0,0,5853256.281,233800581.8,0.00060474,246548294.7,27984209.22,0.012532138,417700000,7536.687209
183,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,5,0,7,2,0,1,5,1,6,3,0,0,0,30425068.62,231541929.9,0.00237336,254729112.1,30032276.64,0.013160804,146000000,8343.906884
184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,10,0,2,0,0,0,5,3,4,0,1,0,0,208718504.2,260081975.8,0.09828261,69370124.25,44214045.05,0.030206523,30700000,0
185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,3,0,1,1,2,0,0,3,7,7,2,9,1,4,0,44232670.57,223029533.3,0.004148762,0,107643572.4,0,369700000,970.2245127
186,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,0,1,6,7,5,3,6,0,0,75753496.08,225444143.6,0.058361696,0,81190533.23,0,115300000,0
187,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,5,1,0,2,3,4,0,0,0,0,72580929.96,179734693.8,0.041401388,188638829.7,19176830.96,0.081350075,417700000,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,7,3,3,0,3,4,7,1,0,287996082.9,213749554.3,0.011784807,4923398.069,95046470.74,0.000134272,0,2418.780363
189,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,6,6,6,7,1,0,7,17312087.03,140859047.5,0.000929302,72196236.88,120069143.3,0.003775326,448400000,2595.036837
190,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,3,0,0,1,4,1,3,0,0,0,0,57651251.1,168022441.8,0.045978143,79705788.76,15063068.18,0.034299963,710400000,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,6,6,7,6,3,10,0,6,1,7,1,1,0,592935566.5,0,12095277.43,128947229.6,0.000355718,0,397.2112538
192,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,7,5,0,1,0,0,0,0,7,7,0,0,0,7,179852121.5,174668076.7,0.075416088,0,76498462.02,0,650400000,0
193,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3,3,135720157.6,52994188.72,0.084737287,13607026.17,97464279.26,0.00323025,115300000,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,1,1,4,3,1,0,0,0,380635706.1,182987373,0.182847605,110378858.4,27361462.97,0.047541944,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0,2,0,0,7,0,3,0,0,0,0,307795593.8,206332498.4,0.068168248,135353000,8453407.697,0.020702418,0,4195.577845
196,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,9,3,0,5,0,1,0,0,0,0,67346593.97,249204933.6,0.030047611,42717407.14,6320800.31,0.017569139,205800000,0
197,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,3,0,3,0,6,3,5,4,0,0,4,1267550.235,185608374.2,0.000580052,176208272.7,66758329.02,0.076429896,704500000,0
198,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,1,0,5,2,1,0,0,2,0,106638316.5,181651630.1,0.008518869,23497879.98,41670465.27,0.001226535,471600000,3170.233894
199,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,1,0,2,6,1,4,0,0,0,106715388.2,138915246.7,0.008823824,172391898.7,32585053.79,0.008933408,302400000,7609.679881
200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,3,0,1,6,3,3,0,0,0,0,278325522.5,184012843,0.01188281,129215112.2,17803345,0.006697738,30700000,5814.062754
201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,4,7,0,0,0,0,240570272.5,121016025.3,0.186059935,141773753.8,26008389.58,0.060852492,84600000,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,3,0,4,7,1,1,7,0,7,173172734.8,220321152.9,0.063427009,0,130634038,0,0,0
203,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,7,5,0,5,6,2,1,10,3,2,0,0,0,0,137366692.2,366742587.2,0.00552101,77830408.2,16563094.68,0.004035465,182600000,3287.797937
204,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,5,7,6,7,1,7,7,17312087.03,138077894.8,0.000929302,19585170.89,180822339.8,0.001019537,146000000,1031.581538
205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,2,1,6,8,0,0,1,92787684.02,188192322.4,0.074034301,208557284.8,64754948.15,0.089475516,115300000,0
206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,7,5,0,0,0,0,0,6,0,3,1,0,0,1,148728148.6,272134908.3,0.085383406,0,40481777.15,0,377300000,0
207,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,3,5,0,3,3,3,1,2,0,0,0,0,0,0,144735070.5,274754298.3,0.005911739,46547411.11,0,0.002044736,151900000,2597.658892
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,6,4,0,3,0,0,0,391658352,148461656.7,0.177601136,114135554.4,19364628.02,0.049293826,0,0
209,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,6,1,7,0,2,1,5,0,2,6,0,0,0,264901141.2,250513855.9,0.010524698,124671007.6,20793414.84,0.006346928,61400000,5413.160906
210,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,3,2,0,0,7,7,3,0,1,5,56242823.14,138149520.7,0.027495763,50052801.8,108802926.3,0.021467513,115300000,0
211,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,7,4,1,1,0,0,1,9,1,4,6,0,0,0,102119172,268767495.2,0.07632604,0,31236270.76,0,800900000,0
212,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,3,4,3,0,0,0,0,189975524.5,99296693.74,0.110606304,25489507.7,19364628.02,0.010854935,340700000,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,4,3,2,0,2,0,1,4,0,1,0,0,359028943.4,238396005.5,0.025135009,37609688.59,41384502.88,0.002454315,0,3833.91
214,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,4,0,1,0,0,2,8,3,3,0,1,0,0,42101833.37,148137585.1,0.024063868,94804548.06,42840559.09,0.041220345,960600000,0
215,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,2,0,3,0,0,1,1,6,2,0,0,6,50498653.25,162133866.2,0.004983485,173382948.7,68887288.36,0.008872493,146000000,6292.239902
216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,0,3,0,0,0,7,3,0,1,0,0,220799378.5,191581283,0.118876117,42830370.23,49993794.16,0.018585467,30700000,0
217,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,6,0,0,0,6,6,5,0,0,0,0,87177059.61,212716763.2,0.0638711,214806377.6,26127534.67,0.092694471,248500000,0
218,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1,3,0,2,0,5,7,5,6,7,7,7,7054776.208,188538568.9,0.003193784,0,217945521.6,0,230600000,0
219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,4,7,5,0,0,0,0,188345413,156417532.7,0.089260246,182717581.1,28265438.62,0.078887624,30700000,0
220,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,7,2,3,7,0,5,0,1,0,0,67346593.97,194540130,0.003605713,15797099.98,36105985.77,0.000826683,764300000,2208.274293
221,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,6,4,2,0,1,6,7,4,1,1,1,0,0,0,0,26503742.76,374934549.5,0.001427532,67059633.9,12857587.77,0.003451586,151900000,2698.584512
222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,6,6,7,0,0,3,0,240570272.5,171632007.7,0.186059935,33691709.18,60385097.92,0.014418588,84600000,0
223,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,5,1,3,0,1,3,0,152558623.7,87336953.87,0.009508346,0,71488945.92,0,387000000,3804.859924
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,2,0,0,0,5,0,3,1,1,0,0,311155714,220909490.3,0.19089735,57242628.1,40481777.15,0.024019681,0,0
225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,6,0,3,0,0,0,0,209769005.3,173984415.9,0.172328496,164100206,8453407.697,0.069145461,169200000,0
226,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,1,1,0,5,3,0,7,0,1,0,107098486.3,175726811,0.078950312,11783652.34,49264798.87,0.0050376,595100000,0
227,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,4,2,0,5,7,3,1,0,0,0,4831034.658,167360765.8,0.004150241,116745612.3,33801522.62,0.05044331,236500000,0
228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,0,2,6,2,0,7,5,3,7,0,0,0,30693549.14,342012048.8,0.014723396,225101579.2,39728468.72,0.097356695,30700000,0
229,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,1,0,3,220200329.5,60412940.15,0.16926514,5246659.132,73351122.24,0.002276989,340700000,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,7,0,2,3,0,0,0,280758489.3,187026826.6,0.094851358,118432635.9,16373078.86,0.050177498,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,1,1,6,4,1,0,3,0,380635706.1,220994954.7,0.182847605,8496502.568,63643626.89,0.003618312,0,0
232,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,5,3,7,0,0,0,1,112273611.9,125582075.8,0.081418228,23567304.68,49264798.87,0.0100752,205800000,0
233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,5,7,6,6,0,1,0,6,0,7,1,0,0,428042276.4,0,12095277.43,88456097.78,0.002964313,30700000,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,6,2,1,1,1,5,3,3,1,1,0,0,66440116.89,395016179.3,0.006883604,112494119.3,50573164.29,0.005882394,0,4725.000645
235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,5,0,0,3,3,1,2,0,0,0,0,0,0,176898435.8,221837621.7,0.007627069,143050068,0,0.006739677,30700000,6385.655781
236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,3,2,0,0,0,275330060,152068906.3,0.219198841,151787329.5,16563094.68,0.063542323,84600000,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,7,9,7,1,1,6,0,6,1,0,1,0,66440116.89,570030201.6,0.057363366,160139796.2,45356277.29,0.06715497,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,4,2,0,1,2,6,7,0,1,0,0,160928535.4,247549117,0.014399122,74026251.12,55070785.97,0.003870918,0,5790.217675
239,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,5,3,0,0,0,0,0,240570272.5,104298722.3,0.022327192,141773753.8,8453407.697,0.007302299,302400000,9562.238673
240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,6,3,7,0,0,4,7,4,1,0,0,0,227897579.3,367999127.8,0.124812101,41061461.03,35674824.16,0.017730455,121200000,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,1,3,1,1,2,0,3,0,0,7,140379244.6,269477858.4,0.047425679,107244400.2,60566592.41,0.046048508,0,0
242,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,2,4,0,1,1,5,0,2,1,0,0,0,1267550.235,232695596.9,0.000580052,248779959.6,14092235.3,0.105042746,146000000,0
243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,1,7,2,3,0,5,0,0,7,3,0,0,23588253.39,328127901.3,0.001713429,31795754.41,44613177.82,0.001115405,84600000,1587.548987
244,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,5,0,5,0,1,0,5,6,5,3,7,8,0,17164121.71,245914808.3,0.008615509,0,143868867.7,0,61400000,0
245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,0,0,0,1,0,4,1,0,0,0,252698787.2,177112562.6,0.19772605,123040123.5,16925244.49,0.051903577,84600000,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,1,7,0,1,3,6,4,3,1,0,1,0,56155846.08,399200916,0.005054965,181328826.6,52398677.05,0.009449465,0,6655.057115
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,1,3,1,3,0,1,0,0,0,0,0,0,23588253.39,347909188,0.014278579,208038878.1,0,0.082642552,0,0
248,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,3,3,2,7,0,291565389.5,120863338.6,0.110057017,1200970.132,92646951.3,0.000267704,151900000,0
249,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,6,1,0,0,1,0,5,7,5,6,0,0,3,21164328.62,197775090.5,0.009581352,167836701.1,77453935.53,0.072525932,61400000,0
250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,2,3,6,2,1,0,0,1,269909389,256828595.1,0.089942748,97830129.79,54863528.87,0.042341402,30700000,0
251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,2,6,7,0,1,0,9,3,1,7,0,0,0,75816193.3,387821850.8,0.065078214,62482508.78,31757757.28,0.026889637,121200000,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,3,0,0,7,7,3,0,6,0,0,341960951.6,277513984.7,0.204370115,0,65230252.46,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,1,7,0,0,1,1,0,379697613.7,194967364.3,0.238455375,0,65191622.98,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,1,0,4,2,5,0,5,7,5,323280934.2,146567328,0.045070457,0,163015575.9,0,0,1466.277926
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,5,3,4,0,1,0,0,421679530.4,153776247.9,0.025623544,53469245.58,44214045.05,0.002803813,0,6648.314266
256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,7,5,7,0,1,0,5,3,0,0,0,264901141.2,344846614.1,0.087705816,124671007.6,21068617.14,0.052891068,30700000,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,1,3,7,2,7,0,0,398282258,150319841.6,0.246095971,0,78681164.31,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,7,0,1,4,5,521023133.2,68141987.19,0.203161791,0,135245986.4,0,0,0
259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,1,3,1,0,0,1,0,0,0,0,0,0,211580849,242230950.3,0.039282253,151774229.7,0,0.021488529,30700000,3486.582232
260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,2,6,7,7,7,0,5,3,6,0,0,0,0,0,509655790.1,0,265599678.4,22374727.64,0.013829417,84600000,7932.429396
261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,2,1,1,4,3,355450850.9,73690303.37,0.138524893,0,125285101.4,0,30700000,0
262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,3,0,2,0,3,7,7,4,0,7,7,143312074.6,183618435.8,0.051129338,21643003.41,147928868.5,0.009237518,30700000,0
263,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,2,0,1,0,1,7,6,0,0,0,7,68070512.31,167608459.6,0.045415652,133971152.3,74379070.88,0.057730479,115300000,0
264,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,5,6,4,0,0,0,0,7,4,1,0,0,0,195136246.5,267744726.3,0.165905804,6438770.794,35674824.16,0.002748055,339000000,0
265,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,3,0,2,0,1,0,4,7,7,1,0,0,7,48859159.59,172909673.2,0.003930507,27410617.99,86615751.92,0.001410894,236500000,1958.111565
266,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,1,1,3,0,0,0,6,2,0,0,0,23099313.01,162712457.7,0.010357911,240626661.2,21556221.15,0.101693991,230600000,0
267,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,1,0,3,7,1,7,0,0,0,59525900.98,172873293.4,0.004866938,222504378.5,40918338.31,0.011537463,115300000,8038.450766
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,6,0,0,0,0,1,0,6,3,0,0,3,238235400.5,169842215.8,0.024326286,75566979.9,53279532.77,0.00368765,0,7330.066604
269,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10,1,1,0,4,5,58463002.1,68141987.19,0.03752457,74390335.41,113706204.8,0.032015317,363800000,0
270,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,2,1,3,0,4,0,2,3,1,6,0,0,0,12154432.69,210705838.3,0.000826726,257809692,29841586.42,0.016741859,589200000,6460.68678
271,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,3,68600900.94,70940023.05,0.04635372,168280482.6,45414594.22,0.070629697,402100000,0
272,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,3,0,3,4,3,7,5,63487369.62,83569309.5,0.004755895,11699585.78,149731935.5,0.000335795,115300000,1894.195053
273,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,3,0,0,0,1,9,4,0,0,0,1,1,194149098.5,212126772.6,0.096449966,3004436.516,60625166.56,0.001316218,377300000,0
274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,1,0,6,3,1,3,0,0,3,100769738.8,182791563.1,0.068350154,89372979.08,55465521.77,0.038481344,217800000,0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,461609293.5,93107841.24,0.236139875,91383340.55,8453407.697,0.039251941,0,0
276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,8,0,0,1,3,0,367718280.8,85097902.8,0.159149563,0,72534794.49,0,30700000,0
277,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,3,0,0,2,1,7,5,1,0,7,0,2,2,0,0,0,15217997.85,284743045.3,0.001216075,25179485.5,15173808.63,0.001260915,1134000000,1119.22421
278,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,3,0,1,0,5,2,0,0,0,49503648.81,117590192.4,0.002670138,216314118.9,19742157.81,0.011055671,456000000,7800.482621
279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,0,3,3,0,5,7,3,7,1,0,0,135532982.1,252025374,0.045271763,101424184.7,69950680.06,0.044278902,30700000,0
280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,7,7,3,1,1,0,0,342026469.6,97981735.07,0.015264875,0,58838736.7,0,30700000,3588.919549
281,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,7,1,0,0,0,3,57591906.6,109431222.2,0.030914717,148780670.8,52610012.77,0.064030635,146000000,0
282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,1,0,0,0,0,1,212510618.2,118932602.3,0.162078337,87163321.35,31358014.4,0.036303975,217800000,0
283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,2,0,6,6,6,7,3,0,7,264901141.2,192027262.5,0.087705816,0,128560286.2,0,30700000,0
284,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,0,6,3,1,7,0,0,0,0,0,0,24308865.38,318589953.2,0.011023013,207779931.3,0,0.082533903,417700000,0
285,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,5,6,1,3,2,0,4,1,1,3,0,0,0,0,277740341.7,0,268993019.8,21898586.42,0.013825135,146000000,8050.088584
286,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,7,1,6,4,7,7,6,9,0,0,0,0,5,0,132450570.6,480216921.8,0.005262349,15494963.91,36676675.84,0.000450153,151900000,1341.289536
287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,5,7,0,0,0,0,0,12154432.69,181028506.1,0.005511507,257809692,14261651.78,0.111612394,115300000,0
288,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,4,5,1,0,6,3,1,2,3,0,3,0,0,0,14219242.89,288138290.8,0.006484517,89443926.21,17803345,0.038497294,966500000,0
289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,7,2,6,7,1,0,1,6,0,2,2,7,0,0,60697649.3,437490628.4,0.006205191,11632367.92,59367322.18,0.00033241,30700000,1666.389291
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,3,1,1,0,7,2,5,0,1,7,0,109929052.1,341162156.6,0.082713014,19585170.89,89911092.93,0.008496141,0,0
291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,4,4,4,6,0,1,7,4,3,4,0,0,264901141.2,301156217.8,0.010524698,0,72138155.52,0,30700000,1655.1922
292,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,0,0,0,5,0,0,0,0,0,0,210433285.1,224213488.8,0.17250465,153274313,0,0.060245635,387000000,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,2,3,4,0,0,0,0,434792758.2,103246030.3,0.018473957,49438527.48,19176830.96,0.002529073,256100000,4879.062176
294,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1,0,7,6,28886538.98,84895291.27,0.012971643,69033264.14,109238459.7,0.027416177,363800000,0
