,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
204,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,5,0,1,5,0,0,3,7,29134785.204520117,159407181.2342888,0.02163087576960321,88961287.49615838,96999802.11754948,0.03749517234254025,333100000.0,0.0
205,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,6,4,1,3,7,0,0,0,90905511.62460655,172084676.39953613,0.018674131350818503,14404088.987469014,31376262.396394357,0.002218126832889597,710400000.0,1285.4529549082486
206,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,4,1,6,4,6,4,1,4,1,0,3,3,0,7,0,0.0,432259432.5899063,0.0,67652407.05435842,61996858.545336396,0.003217922752186966,176700000.0,2064.6650301529103
207,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,4,0,4,0,5,2,1,3,0,0,6,0,40221574.46966443,276799831.8731999,0.03419977555877358,70313378.70030038,55336740.56407496,0.029754445583752256,115300000.0,0.0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1,3,7,5,4,2,3,0,0,2,5,2848318.669545421,414375067.294111,0.0013381905649735577,118941987.58448672,83177356.88689223,0.05135347841482013,0.0,0.0
209,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,7,4,0,6,2,7,5,4,0,4,0,61061690.45324297,300055566.207385,0.0389092214953984,33684356.631701976,76152444.50517212,0.0144246420887538,115300000.0,0.0
210,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,7,6,3,1,5,0,5,5,1,1,4,0,2,0,20346216.04362792,413252505.0014822,0.0020605984070050346,141767256.93240982,50804919.91575493,0.007222293586096631,61400000.0,4670.466365759682
211,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,5,5,2,1,7,0,3,0,4,1,3,0,0,0,1,7559084.269141944,337418676.57942146,0.0034310745138343766,19734623.42108307,40100282.26652469,0.008507269329682347,1087700000.0,0.0
212,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,2,0,3,1,3,7,1,5,7,0,6,0,1,0,0.0,325949711.2685193,0.0,203882810.25199825,55222771.42026929,0.010663188608255448,61400000.0,6066.606101337122
213,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,7,1,1,0,1,6,6,1,4,0,0,3,7,2741994.49876834,309674996.539179,0.0012442171817109863,99885375.42968208,95579289.51517749,0.04220059635045871,394500000.0,0.0
214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,3,3,0,5,3,0,0,0,0,0.0,236030816.1420875,0.0,272939773.56945074,21068617.1353041,0.11850691260157276,30700000.0,0.0
215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,0,0,1,0,7,0,1,3,2,0,1,0,120027066.73555788,220070134.95217922,0.0703346744221671,0.0,48487084.19250012,0.0,121200000.0,0.0
216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,2,7,7,1,7,0,0,215096461.57747835,112490494.20650503,0.01566959408424901,0.0,86615751.91880584,0.0,253800000.0,5155.488142041259
217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,5,7,2,5,1,1,1,0,3,0,0,0,0.0,366318291.7171141,0.0,275430914.7126463,15063068.18035096,0.014054522825240464,302400000.0,8255.72550479169
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7,3,1,6,4,1,0,6,0,6,0,63193116.57976098,305265780.0359331,0.03664222320249552,11945175.558617895,59611020.73147813,0.0040764848779221985,0.0,0.0
219,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,4,0,1,0,2,2,1,4,6,0,0,0,39884475.52197374,142981773.82766852,0.012175517962273593,99339131.56702691,31236270.758100286,0.015431642998132562,928200000.0,1853.5613853407554
220,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,3,0,1,4,2,4,7,1,0,0,0,0,0,42544426.36258313,311173865.95471203,0.0022834328423913487,216190693.76439223,6320800.309666242,0.010927134943000828,115300000.0,7606.04050837044
221,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6,1,7,6,7,0,0,5,3,5,4,6,0,0,0,55249038.791372105,400081085.39866173,0.04687175420854561,28127230.69468006,39568339.24242337,0.012095803053993142,885500000.0,0.0
222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,4,1,5,5,4,3,0,7,3,0,0,0,0.0,328296991.59868205,0.0,248698702.09007782,24956580.074387155,0.015834680394512142,199900000.0,6012.404472272074
223,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,6,2,1,3,0,0,3,0,70111619.52471432,148652193.23702383,0.0063957589911392675,5567357.120849736,45414594.22273094,0.0003372004913093841,151900000.0,1487.3928338648068
224,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,6,0,1,4,6,2,2,5,0,0,4,2,0,0,0,0.0,342504636.5486201,0.0,248698702.09007782,18081997.288140487,0.012667744315609712,61400000.0,7469.528379669777
225,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5,0,6,3,0,0,1,7,66983707.380231366,133550534.0161875,0.04389931175294094,15354981.015551902,93668864.52604115,0.006563397506854139,236500000.0,0.0
226,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,7,4,0,1,6,3,1,6,0,0,2,0,20730236.63235637,296430818.7750062,0.01776273847296454,144117456.08371904,46915578.31540937,0.06175517806431284,248500000.0,0.0
227,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,1,6,4,1,3,1,0,2,7,4,1,0,0,0,10446150.136921262,363852293.10391784,0.001336016780681098,269117793.6687547,35674824.158580944,0.017508687963595528,61400000.0,6648.351963341884
228,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,5,3,0,5,5,2,5,7,3,7,0,0,2,0,18012770.75090662,374437174.10186887,0.008033343572777124,0.0,51805814.75217746,0.0,698400000.0,0.0
229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,3,2,7,4,6,0,0,0,0,0,0,45423646.82839057,324119244.4201191,0.020346266036426856,173308336.75874698,0.0,0.07109267707281373,256100000.00000003,0.0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,7,7,3,2,0,5,3,3,0,0,0,5417781.599489237,360175208.7931043,0.0005703698233426577,271028783.6191027,32129000.278980844,0.014113889941532573,0.0,8204.091358719912
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,2,7,4,0,1,3,2,3,1,0,197113943.7868635,199512778.17783788,0.07243122572728436,0.0,81493942.20397162,0.0,121200000.0,0.0
232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,3,2,6,0,3,4,0,0,0,5417781.599489237,261146996.97951147,0.004753081861188815,249518438.61699402,19176830.963968083,0.10578126735677978,84600000.0,0.0
233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,7,3,5,4,2,7,5,1,136780450.8180143,147322351.77120337,0.07770948115644973,0.0,160524919.55893514,0.0,121200000.0,0.0
234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,3,0,3,3,6,5,0,3,1,0,160580527.42300817,165312111.61759356,0.010837612088031138,0.0,84171606.76278813,0.0,256100000.00000003,3544.4020061447527
235,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,5,3,4,5,0,0,0,154575512.52151817,104787275.62145847,0.07998760673506303,17176823.315956585,33180617.80632511,0.007349628828875805,643100000.0,0.0
236,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3,7,0,0,0,5,1,1,4,6,0,0,0,14140313.903574653,202558161.5890866,0.004277588362995819,125367462.88505557,31236270.758100286,0.01939869597772598,607900000.0,1970.7381768312382
237,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,3,0,0,0,3,1,1,4,1,6,3,0,5,4,2,2,0.0,220656129.04488027,0.0,0.0,119356628.67821619,0.0,1249300000.0,0.0
238,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,3,1,3,0,2,1,3,3,5,3,0,3,0,0,3,0,0.0,300781354.0004168,0.0,27573321.514493734,38804933.73898803,0.001227283595022141,1005200000.0,857.8372819207818
239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,4,1,5,3,5,1,0,1,4,0,2,0,5417781.599489237,342642264.1225183,0.0005703698233426577,108217464.94873647,43925518.76061992,0.005241918300358488,84600000.0,3385.2214443248063
240,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,3,5,3,0,1,1,0,2,7,4,0,3,0,0,0,1,2749082.776820146,276292362.89081943,0.00015005784887141903,29256452.520074263,33490621.782781776,0.001481547231415623,1203000000.0,956.6665721016268
241,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,7,7,6,7,4,2,0,3,0,0,7,0,0.0,501951715.5578864,0.0,68565961.06493957,52646921.24174769,0.027072118307416994,302400000.0,0.0
242,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,4,5,0,4,1,1,5,0,1,0,0,0,0.0,255667644.26240933,0.0,272939773.56945074,18545877.781152677,0.014220829512188728,673800000.0,8147.245004350527
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,3,0,3,6,2,4,0,0,3,29085506.841127362,188656834.8295461,0.017912359158715065,172011854.6162313,64592877.16462891,0.07436550213988574,0.0,0.0
244,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,6,4,6,0,1,0,124408420.05470589,61493298.22477088,0.024139214796758762,33684356.631701976,67097094.24991809,0.005192871151951367,199900000.0,1985.831449399907
245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,1,7,6,7,2,2,1,0,153605751.11521596,195512694.61638165,0.13104088154921842,7753697.818598963,95737538.10398756,0.0034306006580456815,84600000.0,0.0
246,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,2,1,1,3,4,4,1,2,0,0,0,0,0,22983938.15023799,413867030.51703745,0.010574570529844146,252220397.3307171,7332080.219521779,0.10896556212049863,340700000.0,0.0
247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,5,4,10,4,4,3,2,0,82803813.57694632,152249549.57475433,0.0488222825952116,0.0,110324242.54846174,0.0,30700000.0,0.0
248,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,1,0,4,7,5,2,0,0,1,0,0,0,30498084.796481635,330444456.39195484,0.005031437096982799,224715186.08704948,6320800.309666242,0.032945278682911174,387000000.0,3690.8923292482677
249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,4,6,2,1,0,1,0,0,7,45747127.19472245,271774661.3103255,0.02096432123742833,157136459.18429175,57051101.31939034,0.0662186839385458,169200000.0,0.0
250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,6,2,4,5,0,5,5,2,0,4,1,0,0,0,0.0,394911520.1067786,0.0,248698702.09007782,16925244.491970196,0.015834680394512142,217800000.0,6012.404472272074
251,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,3,2,1,0,4,6,2,2,6,5,6,7,4,0,0,0,11413723.271852082,354473228.8426057,0.0011830006656929157,36519837.96827705,45039276.5400175,0.0018821204133964721,847200000.0,1336.461324846921
252,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,7,0,3,7,0,7,3,2,5,5,4,0,0,0,0,0.0,370499500.8386323,0.0,125976225.82721251,22537573.22754236,0.05445341623193781,492600000.0,0.0
253,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,5,3,0,1,3,5,4,0,0,1,0,0,0,0.0,275719891.1049911,0.0,114745743.33777383,6320800.309666242,0.04694073269592967,577200000.0,0.0
254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,4,2,5,7,9,0,0,0,1,7,56587285.09541395,233404898.00201508,0.003359223663300415,48216451.519091554,88884938.01405,0.0025132306651260952,84600000.0,2865.5082937236857
255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7,0,6,1,2,2,3,5,0,0,6,7,61514610.63715213,317265126.6504034,0.05292975612174522,67410892.08049293,115034268.26258656,0.029019388054005564,84600000.0,0.0
256,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,1,0,0,3,0,2,6,6,3,0,5,0,0,0,31924411.705985498,237322308.28482056,0.014293961361028668,83984150.551475,20696082.48629594,0.036302277487958536,595100000.0,0.0
257,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,4,1,0,0,4,7,6,4,1,4,7,0,0,0,29561907.49994093,304748758.62123734,0.013148784729524837,73468031.43186805,33217918.813610718,0.031472115891519,351800000.0,0.0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,0,0,1,1,4,0,3,5,0,7,0,85433490.54331364,285804649.5763832,0.07359778322059674,66134136.799247906,64889596.03143559,0.026306200466759043,0.0,0.0
259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,1,3,7,5,7,2,4,0,0,3,2,0.0,389053504.66095877,0.0,99211418.59297025,78555758.84996328,0.042693440191139624,84600000.0,0.0
260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,7,5,4,6,1,7,5,3,0,3,3,7,0.0,447116039.6013129,0.0,0.0,139055126.10744834,0.0,121200000.0,0.0
261,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,5,4,6,0,1,0,206494429.0338597,73987120.37593488,0.12386284412586271,5725607.771985528,64605553.3285971,0.002449876276291935,643100000.0,0.0
262,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,4,1,7,7,7,7,0,6,5,5,4,4,0,0,0,28362583.018599782,515902285.45544684,0.023921805853468384,28127230.69468006,35656164.947120816,0.012095803053993142,698400000.0,0.0
263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,6,1,6,3,0,7,0,7,1,0,78901092.0237631,285790909.69126564,0.05847468850120342,11050737.598001765,90131291.56064922,0.002627848151038696,84600000.0,0.0
264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1,7,5,5,6,6,5,2,0,0,3,0,6,0,0.0,486667966.54626906,0.0,79307860.89688957,48727080.080332056,0.003563711781784418,115300000.0,2444.8119755761127
265,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,3,5,0,0,1,1,0,2,7,4,7,7,0,7,0,0,16412542.034305472,226264192.53283882,0.0008994933702724569,0.0,76498462.0201692,0.0,1135700000.0,420.64747454240285
266,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,5,1,5,4,2,6,0,3,5,0,0,3,0.0,335642551.7093437,0.0,166386029.39610764,51047608.52867592,0.008369871335215356,302400000.0,5008.190958911435
267,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,0,0,0,3,0,1,0,2,2,1,6,0,0,0,96131369.32108699,145039804.89173296,0.008328491615498581,57347056.291289404,28013555.24906633,0.002965744350100008,377300000.0,3884.799451996137
268,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,1,1,1,4,7,4,0,0,3,3,0,0,0,13683938.841138065,335136803.5786641,0.006263396653792633,262626977.85797018,17803345.000196747,0.11210053146123973,371400000.0,0.0
269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,3,0,4,4,1,5,1,4,0,0,175369452.08817863,206640529.43307364,0.0169365098693393,0.0,58877523.16041439,0.0,217800000.0,3323.5596100647576
270,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,5,6,4,6,7,0,6,7,5,7,2,0,4,0,28362583.018599782,467552230.8320427,0.0028706167024162054,0.0,72289754.85466626,0.0,613800000.0,602.379718589002
271,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,3,5,4,0,1,1,7,3,6,7,3,3,4,0,0,1,2749082.776820146,372014386.64016724,0.00015005784887141903,28127230.69468006,54701259.389502846,0.001451496366479177,862300000.0,916.8292389103794
272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,3,4,5,2,1,0,0,0,0,5,15469791.50399434,310155419.4607532,0.00717292690140274,190171567.71039045,42997476.14996074,0.07903596139971167,84600000.0,0.0
273,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,2,1,1,0,1,0,1,7,4,0,3,7,0,0,0,26520259.70353099,236866437.97495493,0.001781898169170923,89532054.51145071,24227584.784522224,0.005543908890336707,267200000.0,2746.260771031105
274,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,2,1,6,0,0,0,0,1,4,5,0,7,0,7,0,31690488.616010886,186984311.44137967,0.00505946788086236,0.0,72132915.25204015,0.0,1542000000.0,397.347584191069
275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,2,0,4,3,0,0,7,0,50862431.1376143,170633723.03686187,0.043406246688899384,67410892.08049293,63558141.56874823,0.029019388054005564,115300000.0,0.0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,7,1,7,1,6,7,6,4,0,0,0,0,56096829.03766289,460472462.0630453,0.048176674260556406,249370741.12679344,24447158.301910475,0.10802399645505406,0.0,0.0
277,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,4,0,4,5,1,3,5,0,0,0,61766105.34142202,190026640.73028803,0.04380870236025759,243122525.5675413,27724085.642938957,0.10494678248725324,589200000.0,0.0
278,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,5,0,1,5,0,3,4,0,0,0,75362563.40553407,181714559.49740767,0.01696848417434795,57562141.99248329,19176830.963968083,0.008509433078008177,321100000.0,1716.9161227484408
279,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,5,7,2,2,0,0,2,0,1,0,21742123.123703342,234239589.6717696,0.0011895673319775838,140455887.26606894,32369294.305695508,0.006734666427257013,417700000.0,4833.030858390673
280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,3,1,3,1,7,2,0,4,6,0,0,0,20730236.63235637,337948343.6409751,0.002664410770944681,248343518.78801006,24092218.720461875,0.01581232620067571,30700000.0,6356.894459943088
281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,7,0,3,1,7,6,0,0,1,0,0,0,56096829.03766289,307716407.01751924,0.017343602733800305,225098484.93777323,6320800.309666242,0.03300317557225127,84600000.0,3881.96977766131
282,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,5,1,6,7,1,0,1,0,4,8,3,0,0,0,0,0.0,336234156.40762264,0.0,125976225.82721251,27169299.885837637,0.008168012434790673,297900000.0,3038.073382263819
283,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,6,0,0,1,0,0,1,1,7,4,0,5,0,0,6,37687515.347774535,176854934.62364566,0.01920397893736424,46646105.125168175,62629885.20847705,0.019981048125171097,710400000.0,0.0
284,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,3,5,7,3,1,5,7,5,5,2,0,4,2,0,0,0,7559084.269141944,481132127.87239754,0.00041172894166012513,32615238.038341336,18081997.288140487,0.0015753674792496144,575500000.0,1194.8540671389624
285,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,7,0,6,1,7,2,6,7,6,7,2,0,0,1,5276176.849650252,450188645.08252734,0.0045351236122784,107454536.26045144,66418987.442630105,0.046516713310916696,408000000.0,0.0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,0,0,2,4,1,3,5,0,6,0,164061426.5499169,223647959.33419916,0.12170692359593416,16031764.216052767,67997758.02666296,0.00664569473556032,0.0,0.0
287,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2,1,7,0,5,0,3,1,4,6,3,7,0,7,0,14819961.13732634,283850003.7155913,0.002379192692745883,0.0,86418994.94300663,0.0,1729100000.0,185.50952706710012
288,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,4,0,6,7,0,3,7,8,4,0,0,0,0,0,0,0.0,376243123.4952613,0.0,105954622.17009234,0.0,0.005085328576844284,408000000.0,3246.3996616946647
289,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,2,0,0,7,7,4,3,6,0,1,0,1,0,29717937.049364373,321136786.7328905,0.013286689634318286,155942305.1789848,45356277.292832464,0.06762629074189484,146000000.0,0.0
290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,4,1,1,7,2,0,1,0,0,0,1,6,0.0,418270425.8084817,0.0,147155474.41511878,73007872.6247276,0.06055628947459252,169200000.0,0.0
291,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,4,0,1,0,3,6,0,3,7,0,0,0,87722890.62762484,245100363.3141291,0.07481140653474788,216784073.89224058,24227584.784522224,0.09324531244944843,473900000.0,0.0
292,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,1,1,6,7,2,2,0,7,2,0,0,0,13683938.841138065,288543681.7128913,0.0007516075984551159,246432528.83766204,23537919.412238494,0.012542921389884411,199900000.0,7761.297797246891
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,5,0,6,3,7,0,5,0,128468792.69700405,127538401.66487576,0.09343752902601203,14712209.674268909,78902157.23816147,0.006315410980087285,0.0,0.0
294,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,3,2,0,0,4,6,0,3,2,1,0,0,1,0,0,0,0.0,238889124.29481214,0.0,274277612.8520405,6320800.309666242,0.013943661845532373,1093800000.0,8249.925497498336
295,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,6,5,3,0,1,0,0,0,92735055.25397442,198262372.42706534,0.052981297965419706,158348637.78655422,15444563.06553661,0.06835158837803185,417700000.0,0.0
296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,3,1,3,0,5,5,7,0,7,0,2,0,40221574.46966443,279956589.6402746,0.004103973067052829,122567060.66805361,59883178.442684785,0.006393527253093377,30700000.0,4502.241372040641
297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,0,1,7,2,6,7,6,7,0,0,0,0,42544426.36258313,361368687.387737,0.01902860701992791,208621038.92674202,30033571.88243507,0.09015409617824768,30700000.0,0.0
298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,4,0,4,5,0,6,2,7,0,0,127827331.70989694,229871429.25105852,0.09656386515775042,5440448.163499348,65749734.69295582,0.0012790784818669685,84600000.0,0.0
299,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,1,0,0,0,0,5,3,5,7,7,6,6,1,36976440.96559188,171921198.76800537,0.01849430188591677,0.0,176297141.85913664,0.0,303800000.0,0.0
300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,3,6,3,9,4,7,0,6,0,0.0,217250536.83154577,0.0,90979924.52315025,93609765.8978092,0.005925345630078638,30700000.0,2185.971670990514
301,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,3,2,3,6,3,0,5,3,3,5,7,0,1,0,3,0,0.0,354057824.78173083,0.0,14063615.34734003,52610012.768048435,0.0007257481832395885,1638600000.0,423.1415592237498
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,4,0,7,3,3,3,1,3,1,0,0,1,5417781.599489237,390897587.33616734,0.004753081861188815,239563044.99865735,47330331.396329835,0.10295110032707286,0.0,0.0
303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,4,0,6,1,0,0,0,0,0,0,127827331.70989694,242307610.4780274,0.03476299145679015,153136356.37769628,0.0,0.021782544729327634,84600000.0,3651.752328682923
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,3,0,1,3,1,7,7,4,1,0,201112001.531554,242550177.13100177,0.1474520248096705,0.0,101745577.12158416,0.0,0.0,0.0
305,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,0,3,7,6,4,6,3,0,0,473428511.9642653,109891675.46447328,0.02582238034140024,0.0,72411406.20612434,0.0,377300000.0,3381.940587510252
306,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,1,0,2,2,1,4,7,0,2,0,45387527.264629364,142981773.82766852,0.0385652421364233,130252111.26843907,60796148.78126596,0.05648235754303227,1063100000.0,0.0
307,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,3,3,1,4,7,4,0,3,2,0,0,2,0,0,1,20381127.006239604,392221340.83747303,0.017225388399095532,21580343.783463564,32369294.305695508,0.008931107958386792,1172300000.0,0.0
308,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,4,2,1,0,4,6,4,10,1,0,0,0,0,0,15079099.319871603,370321704.87999606,0.006827618152809417,271059417.9912972,6320800.309666242,0.11551002358833536,402100000.0,0.0
309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,7,0,5,7,7,2,3,1,2,3,2,0,0,0,5320428.333974934,453711365.0076097,0.0005523882678075485,273323752.33700687,25046464.98747097,0.01418737007459788,30700000.0,8273.906741191657
310,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,4,3,1,5,3,3,4,0,0,1,29717937.049364373,211403675.04674113,0.001594402756118194,205182996.51197997,54701259.389502846,0.010651824658604496,363800000.0,6909.837979193209
311,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,4,0,0,0,3,3,1,4,1,0,0,0,82203404.15780924,180752514.4039911,0.021410076393868452,87437123.13053441,23824394.887862902,0.013581826510465871,377300000.0,1984.086167752921
312,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,3,4,0,5,1,0,1,0,31774370.07687853,173115999.1729372,0.014128215101647143,152010251.639807,43583091.86732641,0.06416355643397988,517400000.0,0.0
313,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,0,1,0,3,7,1,2,1,0,0,0,66948381.61523829,201445748.159974,0.057126010182589795,88785513.54729801,20894579.35284727,0.03835609862952298,595100000.0,0.0
